Amount,MerchantID,TransactionType,Location,IsFraud,Date
5988.66,634,purchase,Los Angeles,0,2025-12-22 17:00:00
1528.56,361,purchase,Houston,0,2025-12-22 18:00:00
2092.53,69,purchase,San Diego,0,2025-12-22 19:00:00
795.7,583,purchase,Phoenix,0,2025-12-22 20:00:00
280.89,662,purchase,Phoenix,0,2025-12-22 21:00:00
553.44,699,refund,San Antonio,0,2025-12-22 22:00:00
1086.63,431,purchase,Houston,0,2025-12-22 23:00:00
1165.36,885,purchase,Dallas,0,2025-12-23 00:00:00
7527.26,758,refund,Houston,0,2025-12-23 01:00:00
1189.49,708,purchase,San Diego,0,2025-12-23 02:00:00
3564.73,32,refund,Chicago,0,2025-12-23 03:00:00
709.76,979,refund,Philadelphia,0,2025-12-23 04:00:00
802.98,621,purchase,New York,0,2025-12-23 05:00:00
290.32,865,purchase,San Antonio,0,2025-12-23 06:00:00
522.0,513,purchase,San Antonio,0,2025-12-23 07:00:00
1857.49,182,purchase,Los Angeles,0,2025-12-23 08:00:00
1104.96,686,refund,Phoenix,0,2025-12-23 09:00:00
2815.62,681,refund,Houston,0,2025-12-23 10:00:00
1314.56,248,purchase,Austin,0,2025-12-23 11:00:00
770.89,620,purchase,Dallas,0,2025-12-23 12:00:00
9398.42,882,purchase,Los Angeles,0,2025-12-23 13:00:00
998.34,297,purchase,Chicago,0,2025-12-23 14:00:00
3508.7,776,purchase,New York,0,2025-12-23 15:00:00
734.21,928,refund,Austin,0,2025-12-23 16:00:00
2229.65,30,purchase,Phoenix,0,2025-12-23 17:00:00
2773.92,302,purchase,Chicago,0,2025-12-23 18:00:00
1350.85,476,purchase,Houston,0,2025-12-23 19:00:00
104.12,873,purchase,Houston,0,2025-12-23 20:00:00
1116.83,948,purchase,Philadelphia,0,2025-12-23 21:00:00
3753.56,352,purchase,Austin,0,2025-12-23 22:00:00
1858.42,985,purchase,San Antonio,0,2025-12-23 23:00:00
1712.72,482,purchase,San Antonio,0,2025-12-24 00:00:00
195.93,317,purchase,San Diego,0,2025-12-24 01:00:00
533.55,737,purchase,Chicago,0,2025-12-24 02:00:00
1654.67,397,purchase,Phoenix,0,2025-12-24 03:00:00
1653.06,89,purchase,Austin,0,2025-12-24 04:00:00
3694.74,234,purchase,Philadelphia,0,2025-12-24 05:00:00
948.74,168,purchase,Philadelphia,0,2025-12-24 06:00:00
1645.54,743,purchase,San Diego,0,2025-12-24 07:00:00
1114.74,126,purchase,Phoenix,0,2025-12-24 08:00:00
408.73,573,purchase,Phoenix,0,2025-12-24 09:00:00
114.92,120,purchase,New York,0,2025-12-24 10:00:00
1687.51,428,purchase,New York,0,2025-12-24 11:00:00
1304.99,190,purchase,Philadelphia,0,2025-12-24 12:00:00
591.01,633,purchase,Austin,0,2025-12-24 13:00:00
217.2,428,purchase,Austin,0,2025-12-24 14:00:00
2058.51,560,purchase,Phoenix,0,2025-12-24 15:00:00
840.57,202,refund,Austin,0,2025-12-24 16:00:00
1913.85,59,purchase,Philadelphia,0,2025-12-24 17:00:00
7073.06,697,purchase,Dallas,0,2025-12-24 18:00:00
128.84,223,purchase,San Diego,0,2025-12-24 19:00:00
544.79,492,purchase,San Antonio,0,2025-12-24 20:00:00
889.47,11,purchase,San Antonio,0,2025-12-24 21:00:00
4697.69,793,purchase,Philadelphia,0,2025-12-24 22:00:00
213.49,701,purchase,Philadelphia,0,2025-12-24 23:00:00
7599.68,512,purchase,New York,0,2025-12-25 00:00:00
1256.21,814,purchase,San Antonio,0,2025-12-25 01:00:00
996.25,310,refund,Phoenix,0,2025-12-25 02:00:00
899.59,749,purchase,San Antonio,0,2025-12-25 03:00:00
708.92,34,refund,Philadelphia,0,2025-12-25 04:00:00
3127.9,340,purchase,San Diego,0,2025-12-25 05:00:00
376.71,647,purchase,Chicago,0,2025-12-25 06:00:00
1549.08,481,purchase,San Diego,0,2025-12-25 07:00:00
746.82,574,purchase,San Antonio,0,2025-12-25 08:00:00
511.77,825,purchase,New York,0,2025-12-25 09:00:00
14559.15,739,purchase,Chicago,1,2025-12-25 10:00:00
1667.45,93,purchase,Austin,0,2025-12-25 11:00:00
2024.88,628,purchase,Houston,0,2025-12-25 12:00:00
3421.3,844,purchase,Dallas,0,2025-12-25 13:00:00
264.71,133,purchase,Philadelphia,0,2025-12-25 14:00:00
6325.17,844,purchase,San Antonio,0,2025-12-25 15:00:00
89.21,989,purchase,Phoenix,0,2025-12-25 16:00:00
508.38,419,purchase,Chicago,0,2025-12-25 17:00:00
692.96,468,purchase,Phoenix,0,2025-12-25 18:00:00
1962.01,805,refund,San Antonio,0,2025-12-25 19:00:00
1364.74,444,purchase,Dallas,0,2025-12-25 20:00:00
928.14,705,purchase,Dallas,0,2025-12-25 21:00:00
1083.56,912,purchase,San Diego,0,2025-12-25 22:00:00
412.39,30,purchase,Phoenix,0,2025-12-25 23:00:00
245.37,969,purchase,San Antonio,0,2025-12-26 00:00:00
2267.68,298,purchase,Houston,0,2025-12-26 01:00:00
2194.49,61,refund,Austin,0,2025-12-26 02:00:00
5348.09,458,purchase,Phoenix,0,2025-12-26 03:00:00
497.69,973,purchase,Houston,0,2025-12-26 04:00:00
2192.54,304,purchase,Chicago,0,2025-12-26 05:00:00
825.75,958,purchase,New York,0,2025-12-26 06:00:00
3606.43,340,purchase,Phoenix,0,2025-12-26 07:00:00
3047.15,861,purchase,Los Angeles,0,2025-12-26 08:00:00
1354.53,448,purchase,Philadelphia,0,2025-12-26 09:00:00
780.92,953,purchase,Phoenix,0,2025-12-26 10:00:00
2866.74,836,purchase,Los Angeles,0,2025-12-26 11:00:00
2094.15,302,purchase,San Diego,0,2025-12-26 12:00:00
553.11,881,purchase,Phoenix,0,2025-12-26 13:00:00
290.67,540,purchase,Los Angeles,0,2025-12-26 14:00:00
821.78,485,purchase,New York,0,2025-12-26 15:00:00
4991.11,77,purchase,Los Angeles,0,2025-12-26 16:00:00
3451.23,633,refund,New York,0,2025-12-26 17:00:00
360.57,515,purchase,Austin,0,2025-12-26 18:00:00
341.12,549,purchase,Austin,0,2025-12-26 19:00:00
3923.28,944,purchase,Chicago,0,2025-12-26 20:00:00
352.26,659,purchase,Chicago,0,2025-12-26 21:00:00
1824.93,92,purchase,Austin,0,2025-12-26 22:00:00
592.25,851,purchase,New York,0,2025-12-26 23:00:00
5525.04,785,refund,San Antonio,0,2025-12-27 00:00:00
507.54,466,purchase,Austin,0,2025-12-27 01:00:00
3440.46,466,purchase,San Antonio,0,2025-12-27 02:00:00
1319.3,889,purchase,Dallas,0,2025-12-27 03:00:00
1411.2,599,purchase,Phoenix,0,2025-12-27 04:00:00
152.89,40,purchase,Houston,0,2025-12-27 05:00:00
121.16,690,refund,Phoenix,0,2025-12-27 06:00:00
879.57,329,purchase,San Diego,0,2025-12-27 07:00:00
1403.75,285,purchase,San Diego,0,2025-12-27 08:00:00
355.95,947,purchase,Houston,0,2025-12-27 09:00:00
369.19,554,refund,San Diego,0,2025-12-27 10:00:00
1922.67,797,refund,Houston,0,2025-12-27 11:00:00
1925.33,66,purchase,Houston,0,2025-12-27 12:00:00
955.52,636,purchase,San Diego,0,2025-12-27 13:00:00
2392.76,657,purchase,Los Angeles,0,2025-12-27 14:00:00
338.93,632,refund,Houston,0,2025-12-27 15:00:00
768.21,109,purchase,New York,0,2025-12-27 16:00:00
5698.04,415,purchase,New York,0,2025-12-27 17:00:00
1174.18,92,refund,San Diego,0,2025-12-27 18:00:00
1244.28,368,purchase,Houston,0,2025-12-27 19:00:00
11003.26,820,purchase,Philadelphia,0,2025-12-27 20:00:00
270.6,423,purchase,Phoenix,0,2025-12-27 21:00:00
2431.91,572,purchase,Austin,0,2025-12-27 22:00:00
5790.57,862,purchase,Philadelphia,0,2025-12-27 23:00:00
792.46,739,purchase,Houston,0,2025-12-28 00:00:00
2590.56,240,purchase,Houston,0,2025-12-28 01:00:00
410.75,435,purchase,San Antonio,0,2025-12-28 02:00:00
551.85,212,purchase,New York,0,2025-12-28 03:00:00
1611.57,400,refund,Dallas,0,2025-12-28 04:00:00
2437.11,610,purchase,Austin,0,2025-12-28 05:00:00
3364.17,526,purchase,Chicago,0,2025-12-28 06:00:00
5269.17,730,purchase,Houston,0,2025-12-28 07:00:00
1025.11,468,purchase,Dallas,0,2025-12-28 08:00:00
3617.77,170,refund,Phoenix,0,2025-12-28 09:00:00
778.75,819,purchase,Houston,0,2025-12-28 10:00:00
2702.93,792,purchase,Philadelphia,0,2025-12-28 11:00:00
1349.5,875,refund,New York,0,2025-12-28 12:00:00
1712.45,210,purchase,Austin,0,2025-12-28 13:00:00
1674.9,256,purchase,New York,0,2025-12-28 14:00:00
220.37,683,refund,Phoenix,0,2025-12-28 15:00:00
356.34,73,purchase,Phoenix,0,2025-12-28 16:00:00
1215.05,147,purchase,Dallas,0,2025-12-28 17:00:00
202.9,340,purchase,New York,0,2025-12-28 18:00:00
2517.98,317,refund,Chicago,0,2025-12-28 19:00:00
2621.64,618,purchase,Chicago,0,2025-12-28 20:00:00
1521.07,606,purchase,Houston,0,2025-12-28 21:00:00
357.4,575,refund,San Antonio,0,2025-12-28 22:00:00
4359.61,154,purchase,San Antonio,0,2025-12-28 23:00:00
8410.28,255,purchase,Austin,0,2025-12-29 00:00:00
1270.39,351,purchase,Phoenix,0,2025-12-29 01:00:00
1827.19,547,purchase,Dallas,0,2025-12-29 02:00:00
1341.76,835,purchase,San Antonio,0,2025-12-29 03:00:00
1863.79,312,refund,Los Angeles,0,2025-12-29 04:00:00
973.06,808,purchase,Chicago,0,2025-12-29 05:00:00
1059.38,765,purchase,San Antonio,0,2025-12-29 06:00:00
2712.75,669,purchase,Phoenix,0,2025-12-29 07:00:00
11448.62,134,purchase,San Antonio,0,2025-12-29 08:00:00
270.41,948,purchase,Dallas,0,2025-12-29 09:00:00
988.5,129,purchase,Dallas,0,2025-12-29 10:00:00
336.82,436,purchase,Chicago,0,2025-12-29 11:00:00
5388.51,280,refund,San Diego,0,2025-12-29 12:00:00
609.27,358,purchase,Philadelphia,0,2025-12-29 13:00:00
258.99,930,purchase,Houston,0,2025-12-29 14:00:00
2075.98,883,purchase,Houston,0,2025-12-29 15:00:00
6274.89,252,purchase,Houston,0,2025-12-29 16:00:00
2129.4,135,refund,San Antonio,0,2025-12-29 17:00:00
1345.87,843,purchase,Philadelphia,0,2025-12-29 18:00:00
1651.01,523,purchase,Los Angeles,0,2025-12-29 19:00:00
4513.56,804,purchase,Phoenix,0,2025-12-29 20:00:00
457.51,660,purchase,Phoenix,0,2025-12-29 21:00:00
980.59,319,purchase,Philadelphia,0,2025-12-29 22:00:00
697.37,80,purchase,San Antonio,0,2025-12-29 23:00:00
341.09,191,purchase,San Diego,0,2025-12-30 00:00:00
789.68,453,purchase,Austin,0,2025-12-30 01:00:00
3320.0,344,purchase,San Diego,0,2025-12-30 02:00:00
1932.56,30,purchase,Phoenix,0,2025-12-30 03:00:00
2088.73,414,purchase,Los Angeles,0,2025-12-30 04:00:00
1269.62,871,purchase,Austin,0,2025-12-30 05:00:00
1850.71,368,purchase,San Diego,0,2025-12-30 06:00:00
492.46,741,purchase,Philadelphia,0,2025-12-30 07:00:00
804.72,993,purchase,Chicago,0,2025-12-30 08:00:00
1328.76,596,purchase,Houston,0,2025-12-30 09:00:00
1447.39,502,purchase,New York,0,2025-12-30 10:00:00
1510.49,662,refund,Chicago,0,2025-12-30 11:00:00
954.96,873,refund,Houston,0,2025-12-30 12:00:00
751.88,701,purchase,Los Angeles,0,2025-12-30 13:00:00
25790.75,21,purchase,Philadelphia,1,2025-12-30 14:00:00
2715.65,549,purchase,San Diego,0,2025-12-30 15:00:00
1657.64,246,purchase,Philadelphia,0,2025-12-30 16:00:00
868.52,283,purchase,Austin,0,2025-12-30 17:00:00
698.39,614,purchase,Chicago,0,2025-12-30 18:00:00
962.18,931,purchase,Dallas,0,2025-12-30 19:00:00
1469.72,806,refund,Houston,0,2025-12-30 20:00:00
167.26,232,refund,Philadelphia,0,2025-12-30 21:00:00
228.29,316,purchase,Houston,0,2025-12-30 22:00:00
580.05,838,purchase,Houston,0,2025-12-30 23:00:00
1349.03,800,purchase,Los Angeles,0,2025-12-31 00:00:00
863.27,336,purchase,Austin,0,2025-12-31 01:00:00
4808.41,988,purchase,Los Angeles,0,2025-12-31 02:00:00
249.04,976,purchase,Los Angeles,0,2025-12-31 03:00:00
517.32,411,purchase,Los Angeles,0,2025-12-31 04:00:00
5014.51,245,purchase,San Diego,0,2025-12-31 05:00:00
1250.28,387,purchase,Austin,0,2025-12-31 06:00:00
2656.71,689,refund,Houston,1,2025-12-31 07:00:00
8529.17,725,purchase,Houston,0,2025-12-31 08:00:00
547.96,358,purchase,Austin,0,2025-12-31 09:00:00
992.96,614,purchase,Austin,0,2025-12-31 10:00:00
835.12,798,purchase,Chicago,0,2025-12-31 11:00:00
155.31,22,refund,Phoenix,0,2025-12-31 12:00:00
804.0,19,purchase,Houston,0,2025-12-31 13:00:00
2646.68,287,purchase,San Antonio,0,2025-12-31 14:00:00
1882.94,276,purchase,Austin,0,2025-12-31 15:00:00
2036.69,659,refund,San Antonio,0,2025-12-31 16:00:00
753.32,898,purchase,Philadelphia,0,2025-12-31 17:00:00
569.01,552,purchase,San Antonio,0,2025-12-31 18:00:00
3902.04,679,purchase,San Antonio,0,2025-12-31 19:00:00
666.93,603,purchase,San Diego,0,2025-12-31 20:00:00
1471.57,72,purchase,New York,0,2025-12-31 21:00:00
1291.21,365,purchase,Chicago,0,2025-12-31 22:00:00
4730.17,950,purchase,Chicago,0,2025-12-31 23:00:00
2896.95,795,purchase,Phoenix,0,2026-01-01 00:00:00
300.29,335,purchase,Austin,0,2026-01-01 01:00:00
334.44,652,refund,San Antonio,0,2026-01-01 02:00:00
1956.49,751,purchase,Austin,0,2026-01-01 03:00:00
1028.3,590,purchase,Philadelphia,0,2026-01-01 04:00:00
695.64,199,purchase,Houston,0,2026-01-01 05:00:00
3027.91,17,purchase,Philadelphia,0,2026-01-01 06:00:00
1322.74,218,purchase,San Antonio,0,2026-01-01 07:00:00
1155.7,741,purchase,Houston,0,2026-01-01 08:00:00
2391.86,852,refund,San Diego,0,2026-01-01 09:00:00
753.62,650,purchase,Phoenix,0,2026-01-01 10:00:00
5263.33,147,purchase,Chicago,0,2026-01-01 11:00:00
498.67,210,purchase,Los Angeles,0,2026-01-01 12:00:00
2115.25,670,purchase,New York,0,2026-01-01 13:00:00
4600.1,414,purchase,Houston,0,2026-01-01 14:00:00
276.64,665,purchase,Los Angeles,0,2026-01-01 15:00:00
777.95,856,purchase,Chicago,0,2026-01-01 16:00:00
3436.5,330,refund,New York,0,2026-01-01 17:00:00
3488.56,895,purchase,Philadelphia,0,2026-01-01 18:00:00
923.81,962,purchase,Houston,0,2026-01-01 19:00:00
526.01,870,refund,Phoenix,0,2026-01-01 20:00:00
2852.46,352,purchase,San Diego,0,2026-01-01 21:00:00
3581.54,163,refund,Houston,0,2026-01-01 22:00:00
342.18,819,purchase,Philadelphia,0,2026-01-01 23:00:00
329.01,101,purchase,Chicago,0,2026-01-02 00:00:00
1373.69,327,purchase,San Diego,0,2026-01-02 01:00:00
2057.73,327,purchase,Chicago,0,2026-01-02 02:00:00
813.16,155,purchase,San Antonio,0,2026-01-02 03:00:00
2163.09,10,purchase,San Antonio,0,2026-01-02 04:00:00
539.08,353,purchase,Chicago,0,2026-01-02 05:00:00
132.33,939,refund,Chicago,0,2026-01-02 06:00:00
717.73,183,purchase,Austin,0,2026-01-02 07:00:00
1168.21,455,purchase,Austin,0,2026-01-02 08:00:00
832.27,646,purchase,San Diego,0,2026-01-02 09:00:00
344.26,6,refund,Chicago,0,2026-01-02 10:00:00
178.46,333,purchase,Los Angeles,0,2026-01-02 11:00:00
655.84,944,refund,Phoenix,0,2026-01-02 12:00:00
2690.97,333,purchase,San Antonio,0,2026-01-02 13:00:00
3851.42,258,purchase,San Diego,0,2026-01-02 14:00:00
3596.49,211,purchase,New York,0,2026-01-02 15:00:00
484.97,51,purchase,Los Angeles,0,2026-01-02 16:00:00
345.95,445,purchase,San Antonio,0,2026-01-02 17:00:00
1801.97,659,purchase,Dallas,0,2026-01-02 18:00:00
2069.58,377,purchase,Chicago,0,2026-01-02 19:00:00
1636.26,640,refund,San Diego,0,2026-01-02 20:00:00
146.34,486,purchase,Austin,0,2026-01-02 21:00:00
460.87,770,refund,Chicago,0,2026-01-02 22:00:00
1064.55,51,purchase,Houston,0,2026-01-02 23:00:00
1785.08,154,refund,Los Angeles,0,2026-01-03 00:00:00
2362.1,582,purchase,Dallas,0,2026-01-03 01:00:00
1266.81,788,purchase,Phoenix,0,2026-01-03 02:00:00
1526.58,791,purchase,Phoenix,0,2026-01-03 03:00:00
1193.76,310,purchase,Houston,0,2026-01-03 04:00:00
2176.82,399,purchase,Phoenix,1,2026-01-03 05:00:00
1499.47,134,purchase,New York,0,2026-01-03 06:00:00
1171.15,220,purchase,Austin,0,2026-01-03 07:00:00
838.51,163,purchase,Austin,0,2026-01-03 08:00:00
1189.5,971,purchase,Philadelphia,0,2026-01-03 09:00:00
1780.4,648,purchase,Houston,0,2026-01-03 10:00:00
1432.93,569,purchase,Houston,0,2026-01-03 11:00:00
1604.92,502,purchase,Phoenix,0,2026-01-03 12:00:00
4199.5,946,purchase,New York,0,2026-01-03 13:00:00
1429.62,689,purchase,Houston,0,2026-01-03 14:00:00
573.07,115,purchase,Austin,0,2026-01-03 15:00:00
2653.43,499,purchase,Chicago,0,2026-01-03 16:00:00
279.72,472,purchase,Phoenix,0,2026-01-03 17:00:00
371.89,149,purchase,Austin,0,2026-01-03 18:00:00
1534.33,241,purchase,Phoenix,0,2026-01-03 19:00:00
1837.93,123,purchase,San Diego,0,2026-01-03 20:00:00
315.75,804,purchase,New York,0,2026-01-03 21:00:00
747.84,839,purchase,Chicago,0,2026-01-03 22:00:00
598.19,69,purchase,Phoenix,0,2026-01-03 23:00:00
674.06,826,refund,Chicago,0,2026-01-04 00:00:00
2817.48,63,purchase,Philadelphia,0,2026-01-04 01:00:00
2222.76,733,purchase,Austin,0,2026-01-04 02:00:00
1075.86,16,purchase,Chicago,0,2026-01-04 03:00:00
635.26,390,purchase,Philadelphia,0,2026-01-04 04:00:00
284.39,590,purchase,San Diego,0,2026-01-04 05:00:00
4537.74,634,purchase,Houston,0,2026-01-04 06:00:00
1982.5,948,purchase,San Diego,0,2026-01-04 07:00:00
540.95,258,refund,San Antonio,0,2026-01-04 08:00:00
2252.06,217,refund,Houston,0,2026-01-04 09:00:00
1022.27,479,purchase,Chicago,0,2026-01-04 10:00:00
822.95,114,purchase,Phoenix,0,2026-01-04 11:00:00
1694.62,882,purchase,Phoenix,0,2026-01-04 12:00:00
522.44,973,purchase,San Antonio,0,2026-01-04 13:00:00
777.62,380,purchase,New York,0,2026-01-04 14:00:00
1238.26,658,purchase,Dallas,0,2026-01-04 15:00:00
665.51,977,refund,Los Angeles,0,2026-01-04 16:00:00
2141.12,237,refund,Dallas,0,2026-01-04 17:00:00
7108.64,476,purchase,Dallas,0,2026-01-04 18:00:00
515.79,972,purchase,Chicago,0,2026-01-04 19:00:00
207.45,931,purchase,San Antonio,0,2026-01-04 20:00:00
148.16,598,purchase,Chicago,0,2026-01-04 21:00:00
943.44,679,purchase,San Diego,0,2026-01-04 22:00:00
565.01,129,purchase,San Diego,0,2026-01-04 23:00:00
1350.0,510,purchase,Chicago,0,2026-01-05 00:00:00
1252.13,165,purchase,Phoenix,0,2026-01-05 01:00:00
220.7,277,purchase,San Antonio,0,2026-01-05 02:00:00
178.59,257,refund,New York,0,2026-01-05 03:00:00
1474.29,132,purchase,Chicago,0,2026-01-05 04:00:00
1255.68,992,purchase,New York,0,2026-01-05 05:00:00
716.36,570,purchase,Los Angeles,0,2026-01-05 06:00:00
209.11,257,purchase,San Antonio,0,2026-01-05 07:00:00
1757.05,141,refund,San Antonio,0,2026-01-05 08:00:00
3912.37,686,purchase,Chicago,0,2026-01-05 09:00:00
1448.06,687,refund,Philadelphia,0,2026-01-05 10:00:00
469.9,209,purchase,Philadelphia,0,2026-01-05 11:00:00
1146.6,716,purchase,Los Angeles,0,2026-01-05 12:00:00
279.75,519,purchase,Dallas,0,2026-01-05 13:00:00
3158.84,51,purchase,San Diego,0,2026-01-05 14:00:00
1190.16,503,purchase,Los Angeles,0,2026-01-05 15:00:00
187.14,259,refund,Houston,0,2026-01-05 16:00:00
811.86,178,purchase,Dallas,1,2026-01-05 17:00:00
1742.89,922,purchase,Houston,0,2026-01-05 18:00:00
786.0,543,purchase,San Antonio,0,2026-01-05 19:00:00
832.23,356,purchase,Phoenix,0,2026-01-05 20:00:00
322.34,318,purchase,Austin,0,2026-01-05 21:00:00
1932.44,666,refund,Philadelphia,0,2026-01-05 22:00:00
573.37,963,purchase,New York,0,2026-01-05 23:00:00
126.92,364,refund,Houston,0,2026-01-06 00:00:00
756.53,55,purchase,Phoenix,0,2026-01-06 01:00:00
2925.29,156,purchase,Philadelphia,0,2026-01-06 02:00:00
744.77,44,purchase,Philadelphia,0,2026-01-06 03:00:00
6235.32,593,purchase,Phoenix,0,2026-01-06 04:00:00
1684.07,678,purchase,Chicago,0,2026-01-06 05:00:00
1538.8,542,purchase,Los Angeles,1,2026-01-06 06:00:00
964.49,322,purchase,San Antonio,0,2026-01-06 07:00:00
1024.25,648,purchase,New York,0,2026-01-06 08:00:00
842.67,14,purchase,Phoenix,0,2026-01-06 09:00:00
810.56,357,purchase,Houston,0,2026-01-06 10:00:00
1864.72,483,purchase,San Antonio,0,2026-01-06 11:00:00
430.16,618,refund,Los Angeles,0,2026-01-06 12:00:00
373.94,359,purchase,San Diego,0,2026-01-06 13:00:00
356.67,318,purchase,Dallas,0,2026-01-06 14:00:00
8481.6,75,purchase,Austin,0,2026-01-06 15:00:00
1863.74,959,purchase,New York,0,2026-01-06 16:00:00
1486.96,591,purchase,Phoenix,0,2026-01-06 17:00:00
380.88,194,purchase,Houston,0,2026-01-06 18:00:00
2045.39,997,purchase,Phoenix,0,2026-01-06 19:00:00
975.97,363,purchase,Dallas,0,2026-01-06 20:00:00
1358.54,96,purchase,Chicago,0,2026-01-06 21:00:00
412.97,40,purchase,New York,0,2026-01-06 22:00:00
1287.26,768,purchase,Chicago,0,2026-01-06 23:00:00
717.78,397,purchase,Houston,0,2026-01-07 00:00:00
509.99,107,purchase,Los Angeles,0,2026-01-07 01:00:00
2284.97,17,purchase,New York,0,2026-01-07 02:00:00
235.64,527,purchase,New York,0,2026-01-07 03:00:00
1929.04,929,purchase,San Diego,0,2026-01-07 04:00:00
2174.35,784,purchase,Houston,0,2026-01-07 05:00:00
455.03,499,purchase,Los Angeles,0,2026-01-07 06:00:00
482.83,525,purchase,Austin,0,2026-01-07 07:00:00
877.41,759,purchase,Chicago,0,2026-01-07 08:00:00
1453.95,726,purchase,San Diego,0,2026-01-07 09:00:00
941.19,663,purchase,Philadelphia,0,2026-01-07 10:00:00
1691.82,804,purchase,San Diego,0,2026-01-07 11:00:00
6393.13,43,purchase,Austin,0,2026-01-07 12:00:00
660.03,946,refund,Phoenix,0,2026-01-07 13:00:00
197.32,626,purchase,Chicago,0,2026-01-07 14:00:00
2504.7,842,purchase,Philadelphia,0,2026-01-07 15:00:00
5903.58,593,purchase,Austin,0,2026-01-07 16:00:00
1624.2,350,purchase,San Diego,0,2026-01-07 17:00:00
369.54,653,purchase,Phoenix,0,2026-01-07 18:00:00
968.85,30,purchase,Phoenix,0,2026-01-07 19:00:00
358.34,441,purchase,Chicago,0,2026-01-07 20:00:00
2085.69,542,purchase,Chicago,0,2026-01-07 21:00:00
283.92,455,refund,San Diego,0,2026-01-07 22:00:00
812.3,778,refund,New York,0,2026-01-07 23:00:00
401.68,611,purchase,Houston,0,2026-01-08 00:00:00
1244.92,962,purchase,Dallas,0,2026-01-08 01:00:00
760.26,94,purchase,Philadelphia,0,2026-01-08 02:00:00
1308.66,723,purchase,Philadelphia,0,2026-01-08 03:00:00
1121.42,295,purchase,Austin,0,2026-01-08 04:00:00
408.85,549,purchase,San Antonio,0,2026-01-08 05:00:00
2052.63,899,purchase,San Antonio,0,2026-01-08 06:00:00
1044.44,89,refund,Philadelphia,1,2026-01-08 07:00:00
408.08,930,purchase,Dallas,0,2026-01-08 08:00:00
10310.59,503,purchase,San Diego,0,2026-01-08 09:00:00
1765.93,767,purchase,San Diego,0,2026-01-08 10:00:00
940.81,214,purchase,Los Angeles,0,2026-01-08 11:00:00
4515.2,422,purchase,San Antonio,0,2026-01-08 12:00:00
6917.54,526,purchase,New York,0,2026-01-08 13:00:00
948.28,192,refund,Austin,0,2026-01-08 14:00:00
1552.15,807,purchase,San Diego,0,2026-01-08 15:00:00
408.3,694,purchase,Chicago,0,2026-01-08 16:00:00
946.53,642,purchase,Dallas,0,2026-01-08 17:00:00
898.69,224,purchase,Phoenix,0,2026-01-08 18:00:00
1319.26,555,purchase,San Antonio,0,2026-01-08 19:00:00
1529.6,693,purchase,San Antonio,0,2026-01-08 20:00:00
1919.52,387,purchase,Dallas,0,2026-01-08 21:00:00
1390.81,681,purchase,Los Angeles,0,2026-01-08 22:00:00
326.77,776,purchase,Houston,0,2026-01-08 23:00:00
429.03,474,purchase,San Diego,0,2026-01-09 00:00:00
634.98,608,refund,Phoenix,0,2026-01-09 01:00:00
826.96,203,purchase,Phoenix,0,2026-01-09 02:00:00
3136.22,447,purchase,Chicago,0,2026-01-09 03:00:00
342.77,833,purchase,Phoenix,0,2026-01-09 04:00:00
767.08,847,purchase,San Antonio,0,2026-01-09 05:00:00
2844.12,900,purchase,Houston,0,2026-01-09 06:00:00
812.51,68,purchase,San Diego,0,2026-01-09 07:00:00
1737.87,92,purchase,Philadelphia,0,2026-01-09 08:00:00
953.8,778,purchase,Philadelphia,0,2026-01-09 09:00:00
1417.69,843,purchase,Philadelphia,0,2026-01-09 10:00:00
872.64,178,purchase,Houston,0,2026-01-09 11:00:00
2136.8,663,purchase,Chicago,0,2026-01-09 12:00:00
233.91,829,purchase,Austin,0,2026-01-09 13:00:00
762.57,559,purchase,Philadelphia,0,2026-01-09 14:00:00
1475.24,3,purchase,Philadelphia,0,2026-01-09 15:00:00
1870.0,999,refund,Los Angeles,0,2026-01-09 16:00:00
4880.25,103,refund,Austin,0,2026-01-09 17:00:00
741.72,273,purchase,Dallas,0,2026-01-09 18:00:00
4814.95,534,purchase,Houston,0,2026-01-09 19:00:00
567.35,116,purchase,Houston,0,2026-01-09 20:00:00
4140.81,859,purchase,Austin,0,2026-01-09 21:00:00
2483.61,912,purchase,San Diego,0,2026-01-09 22:00:00
439.9,464,purchase,Chicago,0,2026-01-09 23:00:00
1490.76,104,purchase,Austin,0,2026-01-10 00:00:00
1041.86,259,purchase,San Antonio,0,2026-01-10 01:00:00
2049.98,308,refund,San Antonio,0,2026-01-10 02:00:00
877.19,367,purchase,Los Angeles,0,2026-01-10 03:00:00
806.54,929,purchase,Chicago,0,2026-01-10 04:00:00
4311.73,810,purchase,Houston,0,2026-01-10 05:00:00
993.54,642,purchase,Los Angeles,0,2026-01-10 06:00:00
2505.95,807,refund,Dallas,0,2026-01-10 07:00:00
875.37,302,purchase,Austin,0,2026-01-10 08:00:00
5806.09,560,purchase,Philadelphia,0,2026-01-10 09:00:00
556.5,27,purchase,New York,0,2026-01-10 10:00:00
593.39,508,purchase,New York,0,2026-01-10 11:00:00
5036.75,527,purchase,San Diego,0,2026-01-10 12:00:00
702.79,775,purchase,Philadelphia,0,2026-01-10 13:00:00
5437.5,365,purchase,Austin,0,2026-01-10 14:00:00
2675.36,953,purchase,San Antonio,0,2026-01-10 15:00:00
939.5,298,purchase,Philadelphia,0,2026-01-10 16:00:00
